Track ID 	 Topic 	 Lyrics 
11708168	Dance	Got my hair did right Got my latest comb there for backup Yeah, the mood feels nice I think tonight's the night it's gonna happen I'm not a player, not a hater, I'm your lover and I want your loving So shortie, back up, baby, he's mine and I want his loving I'm gonna dance dance dance I'm gonna dance dance dance until the cops come Yeah, I got myself a plan, I'm gonna get some romance, I'm gonna get some    
6332045	Dance	Off with your head Dance 'til you're dead Heads will roll Heads will roll Heads will roll On the floor  Glitter on the wet streets Silver over everything The river's all wet You're all chrome  Dripping with alchemy Shiver stop shivering The glitter's all wet You're all chrome  The men cry out The girls cry out The men cry out The girls cry out    
11967417	Dance	I'll dance with you I'll dance with you I'll dance with you I'll dance with you, tonight  Under twinkling stars and moonlight I'll dance with you, tonight  Keep on moving 'till morning sunlight I'll dance with you, tonight Under twinkling stars and moonlight I'll dance with you, tonight  Keep on moving 'till morning sunlight Feel me tonight, love me and hold me tight     
12932638	Dance	Dunia di chadh parwah soniye dunia tau laina aapa ki ainve naa hun sharma soniye tera vi karda aye jee so dance to the beat aa jao saare vai so dance to the beat aa jao saare vai so dance to the beat aa jao saare vai so dance to the beat aa jao saare vai  Tere husn te dunia hai mardi tainu vekh ke daaru hai chadh di ainve naa minnta kara soniye arzi hai tere? so dance to the beat aa jao saare vai so dance to the beat    
7284911	Dance	Matrix, In Motion Matrix, In Motion Turns And Gestures  Choreography In Motion Don't Dance (Don't Dance Alone) Don't Dance (Don't Dance Alone) Don't Dance (Don't Dance Alone) Don't Dance  In Motion    
69830443	Dance	I tell you right now that my heart is broken Tonight I can barely see Tonight I can barely breathe (Hmmm) I ain't got the words to tell you how I'm feelin' (How I'm feelin') You left with the piece of me My heart just can't compete You gave me no good night (Oh goodnight) And now, and now I can't stop thinking I never wanna dance again Never never ever ever wanna dance again I never wanna dance again Never never ever ever wanna dance again Dance again I never wanna dance again Never never ever ever wanna dance again I never wanna dance again Never never ever ever wanna    
57047221	Dance	let's go ready every (every) body(body) vamoose to the dance floor(dance floor) come shake your body no b Wetin you ask for fuji(fuji) music see how we dey use it    
40262467	Dance	Sapkota Raymond Dunia di chadh parwah soniye dunia tau laina aapa ki ainve naa hun sharma soniye tera vi karda aye jee so dance to the beat aa jao saare vai so dance to the beat aa jao saare vai so dance to the beat aa jao saare vai so dance to the beat aa jao saare vai Tere husn te dunia hai mardi tainu vekh ke daaru hai chadh di ainve naa minnta kara soniye arzi hai tere? so dance to the beat aa jao saare vai so dance to the beat    
3473581	Dance	Form Adolf Hitler back to Genghis Khan, we've always danced to the same old song, We like to sing about a holy war; it's economics that we're fighting for, Since time began, it's always been in season to kill somebody for political reasons, Tell you they're right, they tell you they're Red so they can try to justify the dead, They teach you all the steps then dance you off to death, and you can hear it on the hi-fi.  War dance, war dance, It's a sick romance, whoa, whoa, War dance, war dance, It's a sick romance, whoa, whoa.  It's easier when you're the superpower to conduct the destiny of the smaller,    
1919790	Dance	Here are pills for rave power You eat and feel good Go into the dance club And go on to the floor DJ starts the music Kompressor lock the door People start to drinking They go into a trance Kompressor hate them all Because Kompressor does not dance  Kompressor does not dance    
39984700	Dance	Dance Dance Dance Dance Dance like a monkey Move Move    
9694272	Dance	every time I try to say ah every time you try to fly ah ummm I'm falling I fall down    
8041598	Dance	Solve at Coagula Solve at Coagula All the witches dance All the witches dance Solve at Coagula Solve at Coagula All the witches dance All the witches dance  The recall in everywhere It resounds in woods and fields Everyone to bring a gift On the night we all await    
1701998	Dance	You bounce against my rectangular light I fall asleep inside your spherical night And dream about coming together again As a fist comes from an open hand And how the tide crashes on morning sand  And you say Hey I don't understand You and your big city secret Big city secret How come we dance What makes us dance  A fist thrown against fear's menacing face His blackened eyes become the dreams that you chase    
2434528	Dance	Tonight, don't you wanna come with me Nasty? Tonight, don't you wanna come with me? My own little nasty world Girl, girl, girl Dance, dance, dance Tonight, don't you wanna come with me? You think I'm a nasty girl Oh, oh That's right, pleased to meet you Still don't wanna tell you my name Don't you believe in mystery? Don't you wanna play my game? I'm lookin' for a man to love me Like I never been loved before I'm lookin' for a man that'll do it anywhere Even on a limousine floor â€~cause Tonight I'm livin' in a fantasy My own little nasty world Tonight, don't you wanna come with me? Do you think I'm a nasty girl? Tonight I'm livin' in a fantasy My own little nasty world Tonight, don't you wanna come with me? Do you think I'm a nasty girl? I guess I'm just used to sailors I think they got water on the brain I think they got more water upstairs Than they got sugar on a candy cane That's right, it's been a long time Since I had a man that did it real good If you ain't scared, take it out I'll do it like a real live nasty girl should Tonight I'm livin' in a fantasy    
41831	Dance	(Who got some money?)  Nah, nah nah Nah, nah nah  (Get on up) {repeat in BG of song}  Hey U, get on up Get on up now, get on up Get on up, get on up Get on up now, get on up  CHORUS: How can U sit yourself down 4 a rest? When U know that I'm tryin' my best 2 dance with U, girl 2 dance with U, girl     
3474182	Dance	Come away with Me Come and dance with Me O, My Bride, come away with me……. Come and dance with Me on the mountaintops, O My Bride, will you dance with Me?  I will dance with You, I will dance with You O Jesus, I will dance with You.  Come away with Me,    
3497961	Dance	Yeah! Ouh! Ohhhh. I wanna dance Got to dance Come on and Dance, dance, dance, dance, dance They call me 'Cause I make you wanna boogie The way I move I make you wanna dance Na na na na na All day thinkin' about Going to the Boogie Palace dancin' Yeah yeah yeah I wake and disappear Rock into the music at the Palace Yeah yeah yeah Na na na na na (Yeah) Na na na na na Everybody say    
976662	Dance	Now she's waiting in the swing under the front porch light The girls from work are going out tonight All week long they've been making plans Gonna look for love and find a man oh man  Chorus At the transistor rodeo they've got Cowboys and cowgirls just for show They ride em hard and they hold on tight And they dance and they dance And they dance real slow At the transistor rodeo  Expectation was a none too great    
9110228	Dance	Funny when you had me you didn't do a thing But now that it's over you're calling out my name Show up uninvited to each and every place Beggin' me to come back saying, "Baby, I swear I've changed"  Well, take two steps back 'Cause you're spilling your drink all on me now And you're killin' my buzz I just wanna have fun while my girls around Let me make this clear I don't wanna hear what ya talkin' 'bout  It ain't about you now Ain't about your love I don't wanna hear ya Turn the music up so I can't remember Who you ever were outta my life forever  I just wanna dance, dance, I just wanna dance I just wanna dance when I fall into a trance And I shake you off and forget your name  I just wanna dance, dance, I just wanna dance I just wanna dance when I fall into a trance And I shake you off and forget your name  I just wanna dance, dance, I just wanna dance I just wanna dance when I fall into a trance And I shake you off and forget your name    
